task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,gen_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,kv_decode_ms_equiv,kv_decode_ms_per_token,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason
6,short,hf_gpu_fp16,hf,models/gpt2-45m,hf,45.171,45.171,Summarize RLHF in one sentence.,31,128,27,83,False,,2,e2e_kv,ok,,1766547925.0161157,9,128,4.2063999999299995,4.1308159828186035,410.3607999995802,410.29437255859375,409.4248046875,,45.1712,414.5671999995102,414.42518854141235,137,330.46512121596174,,,,,,,
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,28,84,True,0,,prefill,ok,,1766547925.4315038,17,0,9.2983,,83.0614,,,,268.1,9.2983,,17,1828.2911930137768,287.34754594594597,2.244902702702703,128,2783.9756000003035,2724.8274,2577.7195,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,28,85,True,0,,kv_decode,ok,,1766547925.4315038,17,128,9.2983,,83.0614,,,,268.1,287.34754594594597,,128,445.45360420122944,287.34754594594597,2.244902702702703,128,2783.9756000003035,2724.8274,2577.7195,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,28,86,True,0,,e2e_kv,ok,,1766547925.4315038,17,128,9.2983,,83.0614,,,,268.1,296.64584594594595,,145,488.79834988965774,287.34754594594597,2.244902702702703,128,2783.9756000003035,2724.8274,2577.7195,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,29,87,False,,0,prefill,ok,,1766547928.2158253,17,0,2.9558,,102.9193,,,,268.1,2.9558,,17,5751.404019216456,274.4514666666667,2.1441520833333336,128,309.3212999992829,282.7264,145.6074,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,29,88,False,,0,kv_decode,ok,,1766547928.2158253,17,128,2.9558,,102.9193,,,,268.1,274.4514666666667,,128,466.384827724246,274.4514666666667,2.1441520833333336,128,309.3212999992829,282.7264,145.6074,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,29,89,False,,0,e2e_kv,ok,,1766547928.2158253,17,128,2.9558,,102.9193,,,,268.1,277.4072666666667,,145,522.6971944258129,274.4514666666667,2.1441520833333336,128,309.3212999992829,282.7264,145.6074,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,30,90,False,,1,prefill,ok,,1766547928.5252724,17,0,2.5141,,103.0856,,,,268.1,2.5141,,17,6761.863092160216,274.8949333333333,2.1476166666666665,128,316.58020000031684,297.0875,161.4457,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,30,91,False,,1,kv_decode,ok,,1766547928.5252724,17,128,2.5141,,103.0856,,,,268.1,274.8949333333333,,128,465.63244526878634,274.8949333333333,2.1476166666666665,128,316.58020000031684,297.0875,161.4457,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,30,92,False,,1,e2e_kv,ok,,1766547928.5252724,17,128,2.5141,,103.0856,,,,268.1,277.4090333333333,,145,522.6938656527768,274.8949333333333,2.1476166666666665,128,316.58020000031684,297.0875,161.4457,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,31,93,False,,2,prefill,ok,,1766547928.841969,17,0,1.9816,,96.8239,,,,268.1,1.9816,,17,8578.926120306822,258.1970666666667,2.0171645833333334,128,292.6299000000654,284.4291,150.0022,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,31,94,False,,2,kv_decode,ok,,1766547928.841969,17,128,1.9816,,96.8239,,,,268.1,258.1970666666667,,128,495.7453686538137,258.1970666666667,2.0171645833333334,128,292.6299000000654,284.4291,150.0022,stop
7,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,128,31,95,False,,2,e2e_kv,ok,,1766547928.841969,17,128,1.9816,,96.8239,,,,268.1,260.1786666666667,,145,557.3093361484928,258.1970666666667,2.0171645833333334,128,292.6299000000654,284.4291,150.0022,stop
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,32,96,True,0,,prefill,ok,,1766547929.1347628,9,0,5.5293999994319165,5.426176071166992,479.6504999994795,479.61395263671875,411.03564453125,,96.08832,5.5293999994319165,5.426176071166992,9,1627.6630377481551,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,32,97,True,0,,kv_decode,ok,,1766547929.1347628,9,128,5.5293999994319165,5.426176071166992,479.6504999994795,479.61395263671875,411.03564453125,,96.08832,479.6504999994795,479.61395263671875,128,266.86097481424264,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,32,98,True,0,,e2e_kv,ok,,1766547929.1347628,9,128,5.5293999994319165,5.426176071166992,479.6504999994795,479.61395263671875,411.03564453125,,96.08832,485.1798999989114,485.04012870788574,137,282.36948810185123,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,33,99,False,,0,prefill,ok,,1766547929.6208656,9,0,4.821100000299339,4.772863864898682,482.1273999996265,482.1059875488281,411.03564453125,,96.08832,4.821100000299339,4.772863864898682,9,1866.7938850970104,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,33,100,False,,0,kv_decode,ok,,1766547929.6208656,9,128,4.821100000299339,4.772863864898682,482.1273999996265,482.1059875488281,411.03564453125,,96.08832,482.1273999996265,482.1059875488281,128,265.4899928942001,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,33,101,False,,0,e2e_kv,ok,,1766547929.6208656,9,128,4.821100000299339,4.772863864898682,482.1273999996265,482.1059875488281,411.03564453125,,96.08832,486.94849999992584,486.8788514137268,137,281.34392035301653,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,34,102,False,,1,prefill,ok,,1766547930.1083603,9,0,4.458200000044599,4.420608043670654,496.451199999683,496.42803955078125,411.03564453125,,96.08832,4.458200000044599,4.420608043670654,9,2018.7519626553242,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,34,103,False,,1,kv_decode,ok,,1766547930.1083603,9,128,4.458200000044599,4.420608043670654,496.451199999683,496.42803955078125,411.03564453125,,96.08832,496.451199999683,496.42803955078125,128,257.82997402379476,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,34,104,False,,1,e2e_kv,ok,,1766547930.1083603,9,128,4.458200000044599,4.420608043670654,496.451199999683,496.42803955078125,411.03564453125,,96.08832,500.9093999997276,500.8486475944519,137,273.5025535557418,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,35,105,False,,2,prefill,ok,,1766547930.6097453,9,0,4.945499999848835,4.902751922607422,511.706299999787,511.6702575683594,411.03564453125,,96.08832,4.945499999848835,4.902751922607422,9,1819.836214796299,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,35,106,False,,2,kv_decode,ok,,1766547930.6097453,9,128,4.945499999848835,4.902751922607422,511.706299999787,511.6702575683594,411.03564453125,,96.08832,511.706299999787,511.6702575683594,128,250.14349051409621,,,,,,,
8,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,128,35,107,False,,2,e2e_kv,ok,,1766547930.6097453,9,128,4.945499999848835,4.902751922607422,511.706299999787,511.6702575683594,411.03564453125,,96.08832,516.6517999996358,516.5730094909668,137,265.16892034460454,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,36,108,True,0,,prefill,ok,,1766547931.1291022,17,0,49.647700000605255,,1772.0234000007622,,,175.89409999982308,5.03672,49.647700000605255,,17,342.412639453444,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,36,109,True,0,,kv_decode,ok,,1766547931.1291022,17,128,49.647700000605255,,1772.0234000007622,,,175.89409999982308,5.03672,1772.0234000007622,,128,72.23380910203835,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,36,110,True,0,,e2e_kv,ok,,1766547931.1291022,17,128,49.647700000605255,,1772.0234000007622,,,175.89409999982308,5.03672,1821.6711000013674,,145,79.59724452997644,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,37,111,False,,0,prefill,ok,,1766547933.127571,17,0,27.589599999373604,,1756.6932999998244,,,,5.03672,27.589599999373604,,17,616.1742105860893,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,37,112,False,,0,kv_decode,ok,,1766547933.127571,17,128,27.589599999373604,,1756.6932999998244,,,,5.03672,1756.6932999998244,,128,72.8641704274803,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,37,113,False,,0,e2e_kv,ok,,1766547933.127571,17,128,27.589599999373604,,1756.6932999998244,,,,5.03672,1784.282899999198,,145,81.26514018604627,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,38,114,False,,1,prefill,ok,,1766547934.9129472,17,0,22.713800000019546,,1690.5563000000257,,,,5.03672,22.713800000019546,,17,748.4436774113258,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,38,115,False,,1,kv_decode,ok,,1766547934.9129472,17,128,22.713800000019546,,1690.5563000000257,,,,5.03672,1690.5563000000257,,128,75.71472183446245,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,38,116,False,,1,e2e_kv,ok,,1766547934.9129472,17,128,22.713800000019546,,1690.5563000000257,,,,5.03672,1713.2701000000452,,145,84.63347372956324,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,39,117,False,,2,prefill,ok,,1766547936.626961,17,0,22.031999999853724,,1734.9488999998357,,,,5.03672,22.031999999853724,,17,771.6049382767278,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,39,118,False,,2,kv_decode,ok,,1766547936.626961,17,128,22.031999999853724,,1734.9488999998357,,,,5.03672,1734.9488999998357,,128,73.77738906316614,,,,,,,
9,medium,hf_cpu_fp32,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,128,39,119,False,,2,e2e_kv,ok,,1766547936.626961,17,128,22.031999999853724,,1734.9488999998357,,,,5.03672,1756.9808999996894,,145,82.52793186313274,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,40,120,True,0,,prefill,ok,,1766547938.3845901,9,0,14.202899999872898,14.130175590515137,498.1379000000743,498.08587646484375,558.80712890625,478.6309999999503,74.824704,14.202899999872898,14.130175590515137,9,633.6734047328744,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,40,121,True,0,,kv_decode,ok,,1766547938.3845901,9,128,14.202899999872898,14.130175590515137,498.1379000000743,498.08587646484375,558.80712890625,478.6309999999503,74.824704,498.1379000000743,498.08587646484375,128,256.95695910706837,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,40,122,True,0,,e2e_kv,ok,,1766547938.3845901,9,128,14.202899999872898,14.130175590515137,498.1379000000743,498.08587646484375,558.80712890625,478.6309999999503,74.824704,512.3407999999472,512.2160520553589,137,267.40013678398077,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,41,123,False,,0,prefill,ok,,1766547939.3768382,9,0,3.5241000005044043,3.4785280227661133,325.39530000030936,325.36883544921875,558.80712890625,,74.824704,3.5241000005044043,3.4785280227661133,9,2553.8435341539202,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,41,124,False,,0,kv_decode,ok,,1766547939.3768382,9,128,3.5241000005044043,3.4785280227661133,325.39530000030936,325.36883544921875,558.80712890625,,74.824704,325.39530000030936,325.36883544921875,128,393.3676976891747,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,41,125,False,,0,e2e_kv,ok,,1766547939.3768382,9,128,3.5241000005044043,3.4785280227661133,325.39530000030936,325.36883544921875,558.80712890625,,74.824704,328.91940000081377,328.84736347198486,137,416.515413805513,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,42,126,False,,1,prefill,ok,,1766547939.7063615,9,0,3.3182000006490853,3.2787840366363525,318.38970000080735,318.35546875,558.80712890625,,74.824704,3.3182000006490853,3.2787840366363525,9,2712.3139045987214,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,42,127,False,,1,kv_decode,ok,,1766547939.7063615,9,128,3.3182000006490853,3.2787840366363525,318.38970000080735,318.35546875,558.80712890625,,74.824704,318.38970000080735,318.35546875,128,402.0230553930464,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,42,128,False,,1,e2e_kv,ok,,1766547939.7063615,9,128,3.3182000006490853,3.2787840366363525,318.38970000080735,318.35546875,558.80712890625,,74.824704,321.70790000145644,321.63425278663635,137,425.8521472409592,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,43,129,False,,2,prefill,ok,,1766547940.0287051,9,0,3.3096999995905207,3.2602241039276123,316.28749999981665,316.2500915527344,558.80712890625,,74.824704,3.3096999995905207,3.2602241039276123,9,2719.279693359969,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,43,130,False,,2,kv_decode,ok,,1766547940.0287051,9,128,3.3096999995905207,3.2602241039276123,316.28749999981665,316.2500915527344,558.80712890625,,74.824704,316.28749999981665,316.2500915527344,128,404.69509544346266,,,,,,,
10,short,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Summarize RLHF in one sentence.,31,128,43,131,False,,2,e2e_kv,ok,,1766547940.0287051,9,128,3.3096999995905207,3.2602241039276123,316.28749999981665,316.2500915527344,558.80712890625,,74.824704,319.59719999940717,319.510315656662,137,428.66458154281116,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,44,132,True,0,,prefill,ok,,1766547940.3490367,17,0,53.2535000002099,,4706.235300000117,,,,96.08832,53.2535000002099,,17,319.2278441779976,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,44,133,True,0,,kv_decode,ok,,1766547940.3490367,17,128,53.2535000002099,,4706.235300000117,,,,96.08832,4706.235300000117,,128,27.197960118992953,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,44,134,True,0,,e2e_kv,ok,,1766547940.3490367,17,128,53.2535000002099,,4706.235300000117,,,,96.08832,4759.488800000327,,145,30.46545671039084,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,45,135,False,,0,prefill,ok,,1766547945.109201,17,0,58.165200000075856,,5740.36630000046,,,,96.08832,58.165200000075856,,17,292.2709798982524,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,45,136,False,,0,kv_decode,ok,,1766547945.109201,17,128,58.165200000075856,,5740.36630000046,,,,96.08832,5740.36630000046,,128,22.298228599103467,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,45,137,False,,0,e2e_kv,ok,,1766547945.109201,17,128,58.165200000075856,,5740.36630000046,,,,96.08832,5798.531500000536,,145,25.006331344407908,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,46,138,False,,1,prefill,ok,,1766547950.9086406,17,0,53.335100000367675,,4124.161899999308,,,,96.08832,53.335100000367675,,17,318.73944175379455,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,46,139,False,,1,kv_decode,ok,,1766547950.9086406,17,128,53.335100000367675,,4124.161899999308,,,,96.08832,4124.161899999308,,128,31.036608916837498,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,46,140,False,,1,e2e_kv,ok,,1766547950.9086406,17,128,53.335100000367675,,4124.161899999308,,,,96.08832,4177.496999999676,,145,34.709779564177126,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,47,141,False,,2,prefill,ok,,1766547955.0867798,17,0,67.13280000076338,,5612.458099999458,,,,96.08832,67.13280000076338,,17,253.22941989320702,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,47,142,False,,2,kv_decode,ok,,1766547955.0867798,17,128,67.13280000076338,,5612.458099999458,,,,96.08832,5612.458099999458,,128,22.806406340924376,,,,,,,
11,medium,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,128,47,143,False,,2,e2e_kv,ok,,1766547955.0867798,17,128,67.13280000076338,,5612.458099999458,,,,96.08832,5679.590900000221,,145,25.53000780390615,,,,,,,
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,48,144,True,0,,prefill,ok,,1766547960.7669356,99,0,1028.4189,,6727.2704,,,,20900.0,1028.4189,,99,96.26427518980836,6727.2704,52.5568,128,18013.044199999968,17878.5093,9992.1955,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,48,145,True,0,,kv_decode,ok,,1766547960.7669356,99,128,1028.4189,,6727.2704,,,,20900.0,6727.2704,,128,19.027033609352166,6727.2704,52.5568,128,18013.044199999968,17878.5093,9992.1955,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,48,146,True,0,,e2e_kv,ok,,1766547960.7669356,99,128,1028.4189,,6727.2704,,,,20900.0,7755.6893,,227,29.26883623355051,6727.2704,52.5568,128,18013.044199999968,17878.5093,9992.1955,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,49,147,False,,0,prefill,ok,,1766547978.7807815,99,0,70.0221,,7714.7569,,,,20900.0,70.0221,,99,1413.8393450067908,7714.7569,60.27153828125,128,8104.005299999699,8078.3351,266.4301,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,49,148,False,,0,kv_decode,ok,,1766547978.7807815,99,128,70.0221,,7714.7569,,,,20900.0,7714.7569,,128,16.591579185080995,7714.7569,60.27153828125,128,8104.005299999699,8078.3351,266.4301,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,49,149,False,,0,e2e_kv,ok,,1766547978.7807815,99,128,70.0221,,7714.7569,,,,20900.0,7784.779,,227,29.159466183946904,7714.7569,60.27153828125,128,8104.005299999699,8078.3351,266.4301,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,50,150,False,,1,prefill,ok,,1766547986.8848767,99,0,67.2798,,7505.6546,,,,20900.0,67.2798,,99,1471.466918748272,7505.6546,58.6379265625,128,7872.849599999427,7844.3502,251.8234,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,50,151,False,,1,kv_decode,ok,,1766547986.8848767,99,128,67.2798,,7505.6546,,,,20900.0,7505.6546,,128,17.05380900421397,7505.6546,58.6379265625,128,7872.849599999427,7844.3502,251.8234,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,50,152,False,,1,e2e_kv,ok,,1766547986.8848767,99,128,67.2798,,7505.6546,,,,20900.0,7572.9344,,227,29.97517052306699,7505.6546,58.6379265625,128,7872.849599999427,7844.3502,251.8234,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,51,153,False,,2,prefill,ok,,1766547994.7578995,99,0,63.0711,,7505.3884,,,,20900.0,63.0711,,99,1569.657101271422,7505.3884,58.635846875,128,7825.863099999879,7822.064,232.9642,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,51,154,False,,2,kv_decode,ok,,1766547994.7578995,99,128,63.0711,,7505.3884,,,,20900.0,7505.3884,,128,17.054413866176464,7505.3884,58.635846875,128,7825.863099999879,7822.064,232.9642,length
12,medium,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Explain how backpressure works in an inference service and when to enable queueing.,83,128,51,155,False,,2,e2e_kv,ok,,1766547994.7578995,99,128,63.0711,,7505.3884,,,,20900.0,7568.4595,,227,29.992893534014417,7505.3884,58.635846875,128,7825.863099999879,7822.064,232.9642,length
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,52,156,True,0,,prefill,ok,,1766548002.5840745,17,0,52.473900000222784,,2656.682699999692,,,,51.475968,52.473900000222784,,17,323.97058346964536,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,52,157,True,0,,kv_decode,ok,,1766548002.5840745,17,128,52.473900000222784,,2656.682699999692,,,,51.475968,2656.682699999692,,128,48.18038676580189,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,52,158,True,0,,e2e_kv,ok,,1766548002.5840745,17,128,52.473900000222784,,2656.682699999692,,,,51.475968,2709.1565999999148,,145,53.52219210953127,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,53,159,False,,0,prefill,ok,,1766548005.2942073,17,0,29.246400000374706,,2524.776999999631,,,,51.475968,29.246400000374706,,17,581.2681218810587,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,53,160,False,,0,kv_decode,ok,,1766548005.2942073,17,128,29.246400000374706,,2524.776999999631,,,,51.475968,2524.776999999631,,128,50.6975467536415,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,53,161,False,,0,e2e_kv,ok,,1766548005.2942073,17,128,29.246400000374706,,2524.776999999631,,,,51.475968,2554.0234000000055,,145,56.77316817065955,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,54,162,False,,1,prefill,ok,,1766548007.8488238,17,0,36.885200000142504,,2979.5159000004787,,,,51.475968,36.885200000142504,,17,460.8894624384393,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,54,163,False,,1,kv_decode,ok,,1766548007.8488238,17,128,36.885200000142504,,2979.5159000004787,,,,51.475968,2979.5159000004787,,128,42.95999897163812,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,54,164,False,,1,e2e_kv,ok,,1766548007.8488238,17,128,36.885200000142504,,2979.5159000004787,,,,51.475968,3016.401100000621,,145,48.07053014268233,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,55,165,False,,2,prefill,ok,,1766548010.8658652,17,0,42.135200000302575,,2491.9251999999688,,,,51.475968,42.135200000302575,,17,403.46313770619156,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,55,166,False,,2,kv_decode,ok,,1766548010.8658652,17,128,42.135200000302575,,2491.9251999999688,,,,51.475968,2491.9251999999688,,128,51.36590777283428,,,,,,,
13,medium,hf_cpu_fp32,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,128,55,167,False,,2,e2e_kv,ok,,1766548010.8658652,17,128,42.135200000302575,,2491.9251999999688,,,,51.475968,2534.0604000002713,,145,57.22041984476158,,,,,,,
