task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,24,73,True,0,,kv_decode,ok,,1766554090.9854908,8,17,136,512,13.11850000092818,13.046879768371582,514.4896999991033,514.4412231445312,436.4248046875,,96.08832,514.4896999991033,514.4412231445312,512,995.1608360690066,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,24,74,True,0,,e2e_kv,ok,,1766554090.9854908,8,17,136,512,13.11850000092818,13.046879768371582,514.4896999991033,514.4412231445312,436.4248046875,,96.08832,527.6082000000315,527.4881029129028,648,1228.1840956982119,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,25,75,False,,0,prefill,ok,,1766554091.515,8,17,136,512,10.675600000467966,10.608223915100098,505.284799999572,505.2262268066406,436.4248046875,,96.08832,10.675600000467966,10.608223915100098,136,12739.33080988782,0
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,25,76,False,,0,kv_decode,ok,,1766554091.515,8,17,136,512,10.675600000467966,10.608223915100098,505.284799999572,505.2262268066406,436.4248046875,,96.08832,505.284799999572,505.2262268066406,512,1013.2899307488246,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,25,77,False,,0,e2e_kv,ok,,1766554091.515,8,17,136,512,10.675600000467966,10.608223915100098,505.284799999572,505.2262268066406,436.4248046875,,96.08832,515.96040000004,515.8344507217407,648,1255.9103373048588,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,26,78,False,,1,prefill,ok,,1766554092.0332198,8,17,136,512,10.679299999537761,10.605376243591309,504.5358000006672,504.474609375,436.4248046875,,96.08832,10.679299999537761,10.605376243591309,136,12734.917083131531,0
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,26,79,False,,1,kv_decode,ok,,1766554092.0332198,8,17,136,512,10.679299999537761,10.605376243591309,504.5358000006672,504.474609375,436.4248046875,,96.08832,504.5358000006672,504.474609375,512,1014.7941929974502,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,26,80,False,,1,e2e_kv,ok,,1766554092.0332198,8,17,136,512,10.679299999537761,10.605376243591309,504.5358000006672,504.474609375,436.4248046875,,96.08832,515.215100000205,515.0799856185913,648,1257.7271124230292,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,27,81,False,,2,prefill,ok,,1766554092.5507982,8,17,136,512,9.00770000043849,8.95580768585205,505.5787999990571,505.5314025878906,436.4248046875,,96.08832,9.00770000043849,8.95580768585205,136,15098.193766819453,0
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,27,82,False,,2,kv_decode,ok,,1766554092.5507982,8,17,136,512,9.00770000043849,8.95580768585205,505.5787999990571,505.5314025878906,436.4248046875,,96.08832,505.5787999990571,505.5314025878906,512,1012.700690774524,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,27,83,False,,2,e2e_kv,ok,,1766554092.5507982,8,17,136,512,9.00770000043849,8.95580768585205,505.5787999990571,505.5314025878906,436.4248046875,,96.08832,514.5864999994956,514.4872102737427,648,1259.2635057480816,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,28,84,False,,3,prefill,ok,,1766554093.0670767,8,17,136,512,10.558300000411691,10.490752220153809,502.41339999956836,502.36517333984375,436.4248046875,,96.08832,10.558300000411691,10.490752220153809,136,12880.861501822932,0
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,28,85,False,,3,kv_decode,ok,,1766554093.0670767,8,17,136,512,10.558300000411691,10.490752220153809,502.41339999956836,502.36517333984375,436.4248046875,,96.08832,502.41339999956836,502.36517333984375,512,1019.0810993505346,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,28,86,False,,3,e2e_kv,ok,,1766554093.0670767,8,17,136,512,10.558300000411691,10.490752220153809,502.41339999956836,502.36517333984375,436.4248046875,,96.08832,512.97169999998,512.8559255599976,648,1263.2275815605913,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,29,87,False,,4,prefill,ok,,1766554093.5823505,8,17,136,512,10.431299999254406,10.365216255187988,501.9611999996414,501.8890380859375,436.4248046875,,96.08832,10.431299999254406,10.365216255187988,136,13037.684661520694,0
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,29,88,False,,4,kv_decode,ok,,1766554093.5823505,8,17,136,512,10.431299999254406,10.365216255187988,501.9611999996414,501.8890380859375,436.4248046875,,96.08832,501.9611999996414,501.8890380859375,512,1019.9991553139282,512
4,medium,hf_gpu_fp16_bs8,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,29,89,False,,4,e2e_kv,ok,,1766554093.5823505,8,17,136,512,10.431299999254406,10.365216255187988,501.9611999996414,501.8890380859375,436.4248046875,,96.08832,512.3924999988958,512.2542543411255,648,1264.6555131103528,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,30,90,True,0,,prefill,ok,,1766554094.0966926,8,17,136,512,9.050599999682163,8.94480037689209,329.19690000017,329.101318359375,580.705078125,318.3679000012489,74.824704,9.050599999682163,8.94480037689209,136,15026.628069385015,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,30,91,True,0,,kv_decode,ok,,1766554094.0966926,8,17,136,512,9.050599999682163,8.94480037689209,329.19690000017,329.101318359375,580.705078125,318.3679000012489,74.824704,329.19690000017,329.101318359375,512,1555.3001866048423,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,30,92,True,0,,e2e_kv,ok,,1766554094.0966926,8,17,136,512,9.050599999682163,8.94480037689209,329.19690000017,329.101318359375,580.705078125,318.3679000012489,74.824704,338.24749999985215,338.0461187362671,648,1915.7569531194856,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,31,93,False,,0,prefill,ok,,1766554094.7557783,8,17,136,512,7.7615000009245705,7.686079978942871,314.4929999998567,314.4407043457031,580.705078125,,74.824704,7.7615000009245705,7.686079978942871,136,17522.386134613065,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,31,94,False,,0,kv_decode,ok,,1766554094.7557783,8,17,136,512,7.7615000009245705,7.686079978942871,314.4929999998567,314.4407043457031,580.705078125,,74.824704,314.4929999998567,314.4407043457031,512,1628.0171577753188,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,31,95,False,,0,e2e_kv,ok,,1766554094.7557783,8,17,136,512,7.7615000009245705,7.686079978942871,314.4929999998567,314.4407043457031,580.705078125,,74.824704,322.25450000078126,322.126784324646,648,2010.833052753116,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,32,96,False,,1,prefill,ok,,1766554095.080144,8,17,136,512,5.895599999348633,5.8152642250061035,331.57910000045376,331.50054931640625,580.705078125,,74.824704,5.895599999348633,5.8152642250061035,136,23068.05075226029,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,32,97,False,,1,kv_decode,ok,,1766554095.080144,8,17,136,512,5.895599999348633,5.8152642250061035,331.57910000045376,331.50054931640625,580.705078125,,74.824704,331.57910000045376,331.50054931640625,512,1544.1262733365863,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,32,98,False,,1,e2e_kv,ok,,1766554095.080144,8,17,136,512,5.895599999348633,5.8152642250061035,331.57910000045376,331.50054931640625,580.705078125,,74.824704,337.4746999998024,337.31581354141235,648,1920.143939680158,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,33,99,False,,2,prefill,ok,,1766554095.4203062,8,17,136,512,7.789900000716443,7.719615936279297,322.195599999759,322.1299133300781,580.705078125,,74.824704,7.789900000716443,7.719615936279297,136,17458.503958650555,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,33,100,False,,2,kv_decode,ok,,1766554095.4203062,8,17,136,512,7.789900000716443,7.719615936279297,322.195599999759,322.1299133300781,580.705078125,,74.824704,322.195599999759,322.1299133300781,512,1589.096809516899,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,33,101,False,,2,e2e_kv,ok,,1766554095.4203062,8,17,136,512,7.789900000716443,7.719615936279297,322.195599999759,322.1299133300781,580.705078125,,74.824704,329.98550000047544,329.8495292663574,648,1963.722648416571,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,34,102,False,,3,prefill,ok,,1766554095.7524076,8,17,136,512,8.206300000892952,8.128864288330078,324.41689999905066,324.3540344238281,580.705078125,,74.824704,8.206300000892952,8.128864288330078,136,16572.633219014835,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,34,103,False,,3,kv_decode,ok,,1766554095.7524076,8,17,136,512,8.206300000892952,8.128864288330078,324.41689999905066,324.3540344238281,580.705078125,,74.824704,324.41689999905066,324.3540344238281,512,1578.2161780150734,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,34,104,False,,3,e2e_kv,ok,,1766554095.7524076,8,17,136,512,8.206300000892952,8.128864288330078,324.41689999905066,324.3540344238281,580.705078125,,74.824704,332.6231999999436,332.4828987121582,648,1948.1503394835654,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,35,105,False,,4,prefill,ok,,1766554096.0870814,8,17,136,512,7.632400000147754,7.5609917640686035,323.89359999979206,323.83282470703125,580.705078125,,74.824704,7.632400000147754,7.5609917640686035,136,17818.772600671768,0
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,35,106,False,,4,kv_decode,ok,,1766554096.0870814,8,17,136,512,7.632400000147754,7.5609917640686035,323.89359999979206,323.83282470703125,580.705078125,,74.824704,323.89359999979206,323.83282470703125,512,1580.7660293390443,512
5,medium,hf_gpu_fp16_bs8,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,35,107,False,,4,e2e_kv,ok,,1766554096.0870814,8,17,136,512,7.632400000147754,7.5609917640686035,323.89359999979206,323.83282470703125,580.705078125,,74.824704,331.5259999999398,331.39381647109985,648,1954.5978294315307,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,36,108,True,0,,prefill,ok,,1766554096.421111,8,17,136,512,6.767099999706261,6.691232204437256,218.00450000046112,217.9287109375,625.66357421875,207.7833000003011,25.016064,6.767099999706261,6.691232204437256,136,20097.235153301022,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,36,109,True,0,,kv_decode,ok,,1766554096.421111,8,17,136,512,6.767099999706261,6.691232204437256,218.00450000046112,217.9287109375,625.66357421875,207.7833000003011,25.016064,218.00450000046112,217.9287109375,512,2348.5753734391583,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,36,110,True,0,,e2e_kv,ok,,1766554096.421111,8,17,136,512,6.767099999706261,6.691232204437256,218.00450000046112,217.9287109375,625.66357421875,207.7833000003011,25.016064,224.77160000016738,224.61994314193726,648,2882.926490711093,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,37,111,False,,0,prefill,ok,,1766554096.8559878,8,17,136,512,4.57990000177233,4.520768165588379,211.78949999921315,211.73146057128906,625.66357421875,,25.016064,4.57990000177233,4.520768165588379,136,29694.971494436715,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,37,112,False,,0,kv_decode,ok,,1766554096.8559878,8,17,136,512,4.57990000177233,4.520768165588379,211.78949999921315,211.73146057128906,625.66357421875,,25.016064,211.78949999921315,211.73146057128906,512,2417.494729445521,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,37,113,False,,0,e2e_kv,ok,,1766554096.8559878,8,17,136,512,4.57990000177233,4.520768165588379,211.78949999921315,211.73146057128906,625.66357421875,,25.016064,216.36940000098548,216.25222873687744,648,2994.8782036510183,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,38,114,False,,1,prefill,ok,,1766554097.074783,8,17,136,512,3.8217000001168344,3.778048038482666,216.93659999982629,216.8606719970703,625.66357421875,,25.016064,3.8217000001168344,3.778048038482666,136,35586.257423618365,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,38,115,False,,1,kv_decode,ok,,1766554097.074783,8,17,136,512,3.8217000001168344,3.778048038482666,216.93659999982629,216.8606719970703,625.66357421875,,25.016064,216.93659999982629,216.8606719970703,512,2360.1365560279364,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,38,116,False,,1,e2e_kv,ok,,1766554097.074783,8,17,136,512,3.8217000001168344,3.778048038482666,216.93659999982629,216.8606719970703,625.66357421875,,25.016064,220.75829999994312,220.63872003555298,648,2935.3369726083547,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,39,117,False,,2,prefill,ok,,1766554097.2976933,8,17,136,512,5.354900000384077,5.274112224578857,210.29670000098122,210.24972534179688,625.66357421875,,25.016064,5.354900000384077,5.274112224578857,136,25397.299667640007,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,39,118,False,,2,kv_decode,ok,,1766554097.2976933,8,17,136,512,5.354900000384077,5.274112224578857,210.29670000098122,210.24972534179688,625.66357421875,,25.016064,210.29670000098122,210.24972534179688,512,2434.655417786447,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,39,119,False,,2,e2e_kv,ok,,1766554097.2976933,8,17,136,512,5.354900000384077,5.274112224578857,210.29670000098122,210.24972534179688,625.66357421875,,25.016064,215.6516000013653,215.52383756637573,648,3004.846706427856,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,40,120,False,,3,prefill,ok,,1766554097.5159009,8,17,136,512,5.295900000419351,5.228928089141846,214.42859999842767,214.38156127929688,625.66357421875,,25.016064,5.295900000419351,5.228928089141846,136,25680.243204975726,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,40,121,False,,3,kv_decode,ok,,1766554097.5159009,8,17,136,512,5.295900000419351,5.228928089141846,214.42859999842767,214.38156127929688,625.66357421875,,25.016064,214.42859999842767,214.38156127929688,512,2387.7411875270104,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,40,122,False,,3,e2e_kv,ok,,1766554097.5159009,8,17,136,512,5.295900000419351,5.228928089141846,214.42859999842767,214.38156127929688,625.66357421875,,25.016064,219.72449999884702,219.61048936843872,648,2949.1476826817234,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,41,123,False,,4,prefill,ok,,1766554097.7377515,8,17,136,512,5.379500000344706,5.305471897125244,219.2003999989538,219.14215087890625,625.66357421875,,25.016064,5.379500000344706,5.305471897125244,136,25281.159957484047,0
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,41,124,False,,4,kv_decode,ok,,1766554097.7377515,8,17,136,512,5.379500000344706,5.305471897125244,219.2003999989538,219.14215087890625,625.66357421875,,25.016064,219.2003999989538,219.14215087890625,512,2335.7621610291026,512
6,medium,hf_gpu_fp16_bs8,hf,models/gpt2-25m,hf,25.016,25.016,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,41,125,False,,4,e2e_kv,ok,,1766554097.7377515,8,17,136,512,5.379500000344706,5.305471897125244,219.2003999989538,219.14215087890625,625.66357421875,,25.016064,224.5798999992985,224.4476227760315,648,2885.387338769071,512
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,42,126,True,0,,prefill,ok,,1766554097.9650166,1,17,17,64,16.33600000059232,16.249631881713867,716.6146999988996,716.5603637695312,631.6650390625,229.26139999981388,5.03672,16.33600000059232,16.249631881713867,17,1040.6464250357249,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,42,127,True,0,,kv_decode,ok,,1766554097.9650166,1,17,17,64,16.33600000059232,16.249631881713867,716.6146999988996,716.5603637695312,631.6650390625,229.26139999981388,5.03672,716.6146999988996,716.5603637695312,64,89.30880150811625,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,42,128,True,0,,e2e_kv,ok,,1766554097.9650166,1,17,17,64,16.33600000059232,16.249631881713867,716.6146999988996,716.5603637695312,631.6650390625,229.26139999981388,5.03672,732.9506999994919,732.8099956512451,81,110.51220771063613,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,43,129,False,,0,prefill,ok,,1766554098.9285526,1,17,17,64,12.580099999468075,12.520832061767578,734.460499999841,734.403564453125,631.6650390625,,5.03672,12.580099999468075,12.520832061767578,17,1351.340609432263,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,43,130,False,,0,kv_decode,ok,,1766554098.9285526,1,17,17,64,12.580099999468075,12.520832061767578,734.460499999841,734.403564453125,631.6650390625,,5.03672,734.460499999841,734.403564453125,64,87.1387909901402,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,43,131,False,,0,e2e_kv,ok,,1766554098.9285526,1,17,17,64,12.580099999468075,12.520832061767578,734.460499999841,734.403564453125,631.6650390625,,5.03672,747.040599999309,746.9243965148926,81,108.42784180682405,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,132,False,,1,prefill,ok,,1766554099.6764503,1,17,17,64,12.197699999887845,12.136223793029785,727.2202000003745,727.1710815429688,631.6650390625,,5.03672,12.197699999887845,12.136223793029785,17,1393.705370697452,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,133,False,,1,kv_decode,ok,,1766554099.6764503,1,17,17,64,12.197699999887845,12.136223793029785,727.2202000003745,727.1710815429688,631.6650390625,,5.03672,727.2202000003745,727.1710815429688,64,88.0063562590355,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,44,134,False,,1,e2e_kv,ok,,1766554099.6764503,1,17,17,64,12.197699999887845,12.136223793029785,727.2202000003745,727.1710815429688,631.6650390625,,5.03672,739.4179000002623,739.3073053359985,81,109.54563042086386,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,135,False,,2,prefill,ok,,1766554100.418725,1,17,17,64,12.390500000037719,12.329631805419922,734.9783000008756,734.9370727539062,631.6650390625,,5.03672,12.390500000037719,12.329631805419922,17,1372.0188854322464,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,136,False,,2,kv_decode,ok,,1766554100.418725,1,17,17,64,12.390500000037719,12.329631805419922,734.9783000008756,734.9370727539062,631.6650390625,,5.03672,734.9783000008756,734.9370727539062,64,87.07740078846376,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,45,137,False,,2,e2e_kv,ok,,1766554100.418725,1,17,17,64,12.390500000037719,12.329631805419922,734.9783000008756,734.9370727539062,631.6650390625,,5.03672,747.3688000009133,747.2667045593262,81,108.380226736654,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,138,False,,3,prefill,ok,,1766554101.167027,1,17,17,64,12.004599999272614,11.9486083984375,697.9751000017131,697.9174194335938,631.6650390625,,5.03672,12.004599999272614,11.9486083984375,17,1416.1238192884452,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,139,False,,3,kv_decode,ok,,1766554101.167027,1,17,17,64,12.004599999272614,11.9486083984375,697.9751000017131,697.9174194335938,631.6650390625,,5.03672,697.9751000017131,697.9174194335938,64,91.69381543817669,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,46,140,False,,3,e2e_kv,ok,,1766554101.167027,1,17,17,64,12.004599999272614,11.9486083984375,697.9751000017131,697.9174194335938,631.6650390625,,5.03672,709.9797000009858,709.8660278320312,81,114.08776898816619,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,141,False,,4,prefill,ok,,1766554101.877864,1,17,17,64,13.022300001466647,12.955007553100586,753.2940000000963,753.2308349609375,631.6650390625,,5.03672,13.022300001466647,12.955007553100586,17,1305.4529536322586,0
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,142,False,,4,kv_decode,ok,,1766554101.877864,1,17,17,64,13.022300001466647,12.955007553100586,753.2940000000963,753.2308349609375,631.6650390625,,5.03672,753.2940000000963,753.2308349609375,64,84.96018818680598,64
7,medium,hf_gpu_fp16_bs1,hf,models/gpt2-5m,hf,5.037,5.037,Explain how backpressure works in an inference service and when to enable queueing.,83,64,1,47,143,False,,4,e2e_kv,ok,,1766554101.877864,1,17,17,64,13.022300001466647,12.955007553100586,753.2940000000963,753.2308349609375,631.6650390625,,5.03672,766.3163000015629,766.1858425140381,81,105.7004790317455,64
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,48,144,True,0,,prefill,ok,,1766554102.645195,8,17,136,512,15.358300001025782,15.264287948608398,555.8845999985351,555.8046875,654.60302734375,,51.475968,15.358300001025782,15.264287948608398,136,8855.146727887628,0
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,48,145,True,0,,kv_decode,ok,,1766554102.645195,8,17,136,512,15.358300001025782,15.264287948608398,555.8845999985351,555.8046875,654.60302734375,,51.475968,555.8845999985351,555.8046875,512,921.0544778562839,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,48,146,True,0,,e2e_kv,ok,,1766554102.645195,8,17,136,512,15.358300001025782,15.264287948608398,555.8845999985351,555.8046875,654.60302734375,,51.475968,571.2428999995609,571.0689754486084,648,1134.3685847132597,512
8,medium,hf_gpu_fp16_bs8,hf,models/gpt2-50m,hf,51.476,51.476,Explain how backpressure works in an inference service and when to enable queueing.,83,64,8,49,147,False,,0,prefill,ok,,1766554103.2184906,8,17,136,512,9.858600000370643,9.777791976928711,489.07969999891066,489.0142822265625,654.60302734375,,51.475968,9.858600000370643,9.777791976928711,136,13795.062178695449,0
