task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,prompt_tokens,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_ms_equiv,kv_decode_ms_per_token,kv_decode_cuda_event_ms,gen_tokens,gen_tokens_equiv,ollama_wall_ms,ollama_total_duration_ms,ollama_load_ms,ollama_done_reason,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gpu_peak_mb,hf_load_ms
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,28,85,True,0,,kv_decode,ok,,1766546986.0582545,25,7.2646,,137.954,137.954,2.15553125,,64,64,2665.01849999986,2586.3172,2370.5126,length,268.1,137.954,,64,463.9227568609826,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,28,86,True,0,,e2e_kv,ok,,1766546986.0582545,25,7.2646,,137.954,137.954,2.15553125,,64,64,2665.01849999986,2586.3172,2370.5126,length,268.1,145.2186,,89,612.8691503705448,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,29,87,False,,0,prefill,ok,,1766546988.7234921,25,2.7081,,138.7639,138.7639,2.1681859375,,0,64,380.2397999997993,333.9068,159.6913,length,268.1,2.7081,,25,9231.564565562572,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,29,88,False,,0,kv_decode,ok,,1766546988.7234921,25,2.7081,,138.7639,138.7639,2.1681859375,,64,64,380.2397999997993,333.9068,159.6913,length,268.1,138.7639,,64,461.2150566537839,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,29,89,False,,0,e2e_kv,ok,,1766546988.7234921,25,2.7081,,138.7639,138.7639,2.1681859375,,64,64,380.2397999997993,333.9068,159.6913,length,268.1,141.472,,89,629.099751187514,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,90,False,,1,prefill,ok,,1766546989.1038787,25,2.6053,,128.0989,128.0989,2.0015453125,,0,64,353.26949999989665,317.1533,146.7375,length,268.1,2.6053,,25,9595.823897439834,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,91,False,,1,kv_decode,ok,,1766546989.1038787,25,2.6053,,128.0989,128.0989,2.0015453125,,64,64,353.26949999989665,317.1533,146.7375,length,268.1,128.0989,,64,499.61397014338144,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,30,92,False,,1,e2e_kv,ok,,1766546989.1038787,25,2.6053,,128.0989,128.0989,2.0015453125,,64,64,353.26949999989665,317.1533,146.7375,length,268.1,130.7042,,89,680.926856214261,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,93,False,,2,prefill,ok,,1766546989.45739,25,3.2393,,136.9471,136.9471,2.1397984375,,0,64,356.63179999983186,316.5955,151.5612,length,268.1,3.2393,,25,7717.71679066465,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,94,False,,2,kv_decode,ok,,1766546989.45739,25,3.2393,,136.9471,136.9471,2.1397984375,,64,64,356.63179999983186,316.5955,151.5612,length,268.1,136.9471,,64,467.33373689548733,,
7,medium,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Explain how backpressure works in an inference service and when to enable queueing.,83,64,31,95,False,,2,e2e_kv,ok,,1766546989.45739,25,3.2393,,136.9471,136.9471,2.1397984375,,64,64,356.63179999983186,316.5955,151.5612,length,268.1,140.1864,,89,634.8690029845977,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,32,96,True,0,,prefill,ok,,1766546989.8141496,84,947.8216,,2037.3451,3180.2460097560975,49.69134390243902,,0,64,13082.895999999892,12936.4172,9860.7658,stop,20900.0,947.8216,,84,88.62427275343798,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,32,97,True,0,,kv_decode,ok,,1766546989.8141496,84,947.8216,,2037.3451,3180.2460097560975,49.69134390243902,,64,64,13082.895999999892,12936.4172,9860.7658,stop,20900.0,3180.2460097560975,,64,20.12422932177764,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,32,98,True,0,,e2e_kv,ok,,1766546989.8141496,84,947.8216,,2037.3451,3180.2460097560975,49.69134390243902,,64,64,13082.895999999892,12936.4172,9860.7658,stop,20900.0,4128.067609756097,,148,35.85212598025846,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,33,99,False,,0,prefill,ok,,1766547002.8971775,84,59.9063,,2140.482,3341.2401951219513,52.20687804878049,,0,64,2489.089199999853,2486.6971,271.19,stop,20900.0,59.9063,,84,1402.189752997598,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,33,100,False,,0,kv_decode,ok,,1766547002.8971775,84,59.9063,,2140.482,3341.2401951219513,52.20687804878049,,64,64,2489.089199999853,2486.6971,271.19,stop,20900.0,3341.2401951219513,,64,19.15456425235064,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,33,101,False,,0,e2e_kv,ok,,1766547002.8971775,84,59.9063,,2140.482,3341.2401951219513,52.20687804878049,,64,64,2489.089199999853,2486.6971,271.19,stop,20900.0,3401.1464951219514,,148,43.51473840137936,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,34,102,False,,1,prefill,ok,,1766547005.387067,84,62.8829,,2313.3073,3611.0162731707314,56.42212926829268,,0,64,2639.5637999999053,2635.7671,243.7929,stop,20900.0,62.8829,,84,1335.8162552935694,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,34,103,False,,1,kv_decode,ok,,1766547005.387067,84,62.8829,,2313.3073,3611.0162731707314,56.42212926829268,,64,64,2639.5637999999053,2635.7671,243.7929,stop,20900.0,3611.0162731707314,,64,17.723542393178807,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,34,104,False,,1,e2e_kv,ok,,1766547005.387067,84,62.8829,,2313.3073,3611.0162731707314,56.42212926829268,,64,64,2639.5637999999053,2635.7671,243.7929,stop,20900.0,3673.8991731707315,,148,40.284175755501124,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,35,105,False,,2,prefill,ok,,1766547008.0267897,84,70.3974,,2449.8616,3824.174204878049,59.75272195121951,,0,64,2783.0587000003106,2780.1438,248.238,stop,20900.0,70.3974,,84,1193.2258861832966,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,35,106,False,,2,kv_decode,ok,,1766547008.0267897,84,70.3974,,2449.8616,3824.174204878049,59.75272195121951,,64,64,2783.0587000003106,2780.1438,248.238,stop,20900.0,3824.174204878049,,64,16.735639270397968,,
8,micro,ollama,ollama,gpt-oss-20b:latest,ollama,20900.0,20900.0,Hello,5,64,35,107,False,,2,e2e_kv,ok,,1766547008.0267897,84,70.3974,,2449.8616,3824.174204878049,59.75272195121951,,64,64,2783.0587000003106,2780.1438,248.238,stop,20900.0,3894.5716048780487,,148,38.001612247833954,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,36,108,True,0,,prefill,ok,,1766547010.8100429,38,24.0222,,393.5664,719.6642742857142,11.244754285714285,,0,64,6110.946899999817,6095.7388,5637.2455,stop,7600.0,24.0222,,38,1581.8701034876074,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,36,109,True,0,,kv_decode,ok,,1766547010.8100429,38,24.0222,,393.5664,719.6642742857142,11.244754285714285,,64,64,6110.946899999817,6095.7388,5637.2455,stop,7600.0,719.6642742857142,,64,88.93035584338502,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,36,110,True,0,,e2e_kv,ok,,1766547010.8100429,38,24.0222,,393.5664,719.6642742857142,11.244754285714285,,64,64,6110.946899999817,6095.7388,5637.2455,stop,7600.0,743.6864742857142,,102,137.1545718886007,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,37,111,False,,0,prefill,ok,,1766547016.9211886,38,12.042,,393.2324,719.0535314285714,11.235211428571429,,0,64,577.5871000000734,559.0681,123.2924,stop,7600.0,12.042,,38,3155.621989702707,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,37,112,False,,0,kv_decode,ok,,1766547016.9211886,38,12.042,,393.2324,719.0535314285714,11.235211428571429,,64,64,577.5871000000734,559.0681,123.2924,stop,7600.0,719.0535314285714,,64,89.0058906641467,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,37,113,False,,0,e2e_kv,ok,,1766547016.9211886,38,12.042,,393.2324,719.0535314285714,11.235211428571429,,64,64,577.5871000000734,559.0681,123.2924,stop,7600.0,731.0955314285715,,102,139.5166508550401,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,38,114,False,,1,prefill,ok,,1766547017.4988966,38,12.1894,,387.8026,709.1247542857143,11.080074285714286,,0,64,582.6572999999371,566.2529,125.7762,stop,7600.0,12.1894,,38,3117.462713505177,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,38,115,False,,1,kv_decode,ok,,1766547017.4988966,38,12.1894,,387.8026,709.1247542857143,11.080074285714286,,64,64,582.6572999999371,566.2529,125.7762,stop,7600.0,709.1247542857143,,64,90.25210248719323,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,38,116,False,,1,e2e_kv,ok,,1766547017.4988966,38,12.1894,,387.8026,709.1247542857143,11.080074285714286,,64,64,582.6572999999371,566.2529,125.7762,stop,7600.0,721.3141542857143,,102,141.4085657323696,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,39,117,False,,2,prefill,ok,,1766547018.0816743,38,11.513,,385.2361,704.4317257142858,11.006745714285715,,0,64,582.4636000002101,561.5451,124.0543,stop,7600.0,11.513,,38,3300.6166941718056,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,39,118,False,,2,kv_decode,ok,,1766547018.0816743,38,11.513,,385.2361,704.4317257142858,11.006745714285715,,64,64,582.4636000002101,561.5451,124.0543,stop,7600.0,704.4317257142858,,64,90.85337537162275,,
9,short,ollama,ollama,qwen2.5:7b,ollama,7600.0,7600.0,Summarize RLHF in one sentence.,31,64,39,119,False,,2,e2e_kv,ok,,1766547018.0816743,38,11.513,,385.2361,704.4317257142858,11.006745714285715,,64,64,582.4636000002101,561.5451,124.0543,stop,7600.0,715.9447257142858,,102,142.4690989911775,,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,40,120,True,0,,prefill,ok,,1766547018.66438,17,60.69290000004912,60.6104621887207,627.8434000000743,,,627.7732543945312,0,,,,,,96.08832,60.69290000004912,60.6104621887207,17,280.0986606338837,259.333984375,388.34899999983463
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,40,121,True,0,,kv_decode,ok,,1766547018.66438,17,60.69290000004912,60.6104621887207,627.8434000000743,,,627.7732543945312,64,,,,,,96.08832,627.8434000000743,627.7732543945312,64,101.93624715970961,259.333984375,388.34899999983463
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,40,122,True,0,,e2e_kv,ok,,1766547018.66438,17,60.69290000004912,60.6104621887207,627.8434000000743,,,627.7732543945312,64,,,,,,96.08832,688.5363000001234,688.383716583252,81,117.64085640798528,259.333984375,388.34899999983463
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,41,123,False,,0,prefill,ok,,1766547019.7425578,17,10.658600000169827,10.466303825378418,543.2837000003019,,,543.1983032226562,0,,,,,,96.08832,10.658600000169827,10.466303825378418,17,1594.9561855899587,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,41,124,False,,0,kv_decode,ok,,1766547019.7425578,17,10.658600000169827,10.466303825378418,543.2837000003019,,,543.1983032226562,64,,,,,,96.08832,543.2837000003019,543.1983032226562,64,117.80217223517738,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,41,125,False,,0,e2e_kv,ok,,1766547019.7425578,17,10.658600000169827,10.466303825378418,543.2837000003019,,,543.1983032226562,64,,,,,,96.08832,553.9423000004717,553.6646070480347,81,146.22461581274985,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,42,126,False,,1,prefill,ok,,1766547020.297154,17,9.705699999813078,9.632672309875488,626.6906000000745,,,626.6355590820312,0,,,,,,96.08832,9.705699999813078,9.632672309875488,17,1751.5480594215155,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,42,127,False,,1,kv_decode,ok,,1766547020.297154,17,9.705699999813078,9.632672309875488,626.6906000000745,,,626.6355590820312,64,,,,,,96.08832,626.6906000000745,626.6355590820312,64,102.12375931598845,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,42,128,False,,1,e2e_kv,ok,,1766547020.297154,17,9.705699999813078,9.632672309875488,626.6906000000745,,,626.6355590820312,64,,,,,,96.08832,636.3962999998876,636.2682313919067,81,127.27918122719178,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,43,129,False,,2,prefill,ok,,1766547020.934179,17,11.681700000281126,11.619327545166016,646.6912999999295,,,646.6427001953125,0,,,,,,96.08832,11.681700000281126,11.619327545166016,17,1455.2676408049244,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,43,130,False,,2,kv_decode,ok,,1766547020.934179,17,11.681700000281126,11.619327545166016,646.6912999999295,,,646.6427001953125,64,,,,,,96.08832,646.6912999999295,646.6427001953125,64,98.96530230112417,259.333984375,
10,medium,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Explain how backpressure works in an inference service and when to enable queueing.,83,64,43,131,False,,2,e2e_kv,ok,,1766547020.934179,17,11.681700000281126,11.619327545166016,646.6912999999295,,,646.6427001953125,64,,,,,,96.08832,658.3730000002106,658.2620277404785,81,123.03056170282512,259.333984375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,44,132,True,0,,prefill,ok,,1766547021.5932167,9,74.96260000016264,74.89740753173828,669.1003000000819,,,669.0785522460938,0,,,,,,96.08832,74.96260000016264,74.89740753173828,9,120.0598698548406,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,44,133,True,0,,kv_decode,ok,,1766547021.5932167,9,74.96260000016264,74.89740753173828,669.1003000000819,,,669.0785522460938,64,,,,,,96.08832,669.1003000000819,669.0785522460938,64,95.65083142242227,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,44,134,True,0,,e2e_kv,ok,,1766547021.5932167,9,74.96260000016264,74.89740753173828,669.1003000000819,,,669.0785522460938,64,,,,,,96.08832,744.0629000002446,743.975959777832,73,98.10998505633866,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,45,135,False,,0,prefill,ok,,1766547022.3379931,9,11.86409999991156,11.794431686401367,508.15160000001924,,,508.1077880859375,0,,,,,,96.08832,11.86409999991156,11.794431686401367,9,758.5910435740672,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,45,136,False,,0,kv_decode,ok,,1766547022.3379931,9,11.86409999991156,11.794431686401367,508.15160000001924,,,508.1077880859375,64,,,,,,96.08832,508.15160000001924,508.1077880859375,64,125.94666630981301,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,45,137,False,,0,e2e_kv,ok,,1766547022.3379931,9,11.86409999991156,11.794431686401367,508.15160000001924,,,508.1077880859375,64,,,,,,96.08832,520.0156999999308,519.9022197723389,73,140.38037697709842,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,46,138,False,,1,prefill,ok,,1766547022.8585851,9,4.205799999908777,4.163584232330322,201.92130000032193,,,201.88671875,0,,,,,,96.08832,4.205799999908777,4.163584232330322,9,2139.9020400863587,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,46,139,False,,1,kv_decode,ok,,1766547022.8585851,9,4.205799999908777,4.163584232330322,201.92130000032193,,,201.88671875,64,,,,,,96.08832,201.92130000032193,201.88671875,64,316.955170157373,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,46,140,False,,1,e2e_kv,ok,,1766547022.8585851,9,4.205799999908777,4.163584232330322,201.92130000032193,,,201.88671875,64,,,,,,96.08832,206.1271000002307,206.05030298233032,73,354.15042466477377,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,47,141,False,,2,prefill,ok,,1766547023.065399,9,4.710100000011153,4.652031898498535,216.84570000024905,,,216.81459045410156,0,,,,,,96.08832,4.710100000011153,4.652031898498535,9,1910.7874567373708,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,47,142,False,,2,kv_decode,ok,,1766547023.065399,9,4.710100000011153,4.652031898498535,216.84570000024905,,,216.81459045410156,64,,,,,,96.08832,216.84570000024905,216.81459045410156,64,295.1407383218874,258.00927734375,
11,short,hf_gpu_fp16,hf,models/gpt2-100m,hf,96.088,96.088,Summarize RLHF in one sentence.,31,64,47,143,False,,2,e2e_kv,ok,,1766547023.065399,9,4.710100000011153,4.652031898498535,216.84570000024905,,,216.81459045410156,64,,,,,,96.08832,221.5558000002602,221.4666223526001,73,329.48810186830707,258.00927734375,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,48,144,True,0,,prefill,ok,,1766547023.2876148,1,8.575400000154332,8.487936019897461,102.58070000008956,,,102.5239028930664,0,,,,,,25.016064,8.575400000154332,8.487936019897461,1,116.61263614315402,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,48,145,True,0,,kv_decode,ok,,1766547023.2876148,1,8.575400000154332,8.487936019897461,102.58070000008956,,,102.5239028930664,64,,,,,,25.016064,102.58070000008956,102.5239028930664,64,623.8990375377057,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,48,146,True,0,,e2e_kv,ok,,1766547023.2876148,1,8.575400000154332,8.487936019897461,102.58070000008956,,,102.5239028930664,64,,,,,,25.016064,111.1561000002439,111.01183891296387,65,584.7632293671456,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,49,147,False,,0,prefill,ok,,1766547023.3992646,1,2.0349999999780266,1.9936959743499756,103.57810000004974,,,103.54483032226562,0,,,,,,25.016064,2.0349999999780266,1.9936959743499756,1,491.4004914057974,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,49,148,False,,0,kv_decode,ok,,1766547023.3992646,1,2.0349999999780266,1.9936959743499756,103.57810000004974,,,103.54483032226562,64,,,,,,25.016064,103.57810000004974,103.54483032226562,64,617.8912337643698,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,49,149,False,,0,e2e_kv,ok,,1766547023.3992646,1,2.0349999999780266,1.9936959743499756,103.57810000004974,,,103.54483032226562,64,,,,,,25.016064,105.61310000002777,105.5385262966156,65,615.4539541021228,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,50,150,False,,1,prefill,ok,,1766547023.5054276,1,2.173699999730161,2.1084160804748535,100.00489999993079,,,99.94035339355469,0,,,,,,25.016064,2.173699999730161,2.1084160804748535,1,460.0450844753821,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,50,151,False,,1,kv_decode,ok,,1766547023.5054276,1,2.173699999730161,2.1084160804748535,100.00489999993079,,,99.94035339355469,64,,,,,,25.016064,100.00489999993079,99.94035339355469,64,639.9686415370077,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,50,152,False,,1,e2e_kv,ok,,1766547023.5054276,1,2.173699999730161,2.1084160804748535,100.00489999993079,,,99.94035339355469,64,,,,,,25.016064,102.17859999966095,102.04876947402954,65,636.1410314901133,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,51,153,False,,2,prefill,ok,,1766547023.6081805,1,2.118999999765947,2.0787200927734375,99.87460000002102,,,99.8348159790039,0,,,,,,25.016064,2.118999999765947,2.0787200927734375,1,471.9207173716161,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,51,154,False,,2,kv_decode,ok,,1766547023.6081805,1,2.118999999765947,2.0787200927734375,99.87460000002102,,,99.8348159790039,64,,,,,,25.016064,99.87460000002102,99.8348159790039,64,640.8035676737281,255.8125,
12,micro,hf_gpu_fp16,hf,models/gpt2-25m,hf,25.016,25.016,Hello,5,64,51,155,False,,2,e2e_kv,ok,,1766547023.6081805,1,2.118999999765947,2.0787200927734375,99.87460000002102,,,99.8348159790039,64,,,,,,25.016064,101.99359999978697,101.91353607177734,65,637.2948890924114,255.8125,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,52,156,True,0,,prefill,ok,,1766547023.710746,17,8.5213,,90.7393,156.95446486486486,2.4524135135135134,,0,64,1608.4031000000323,1549.7056,1397.6403,stop,268.1,8.5213,,17,1995.0007627944092,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,52,157,True,0,,kv_decode,ok,,1766547023.710746,17,8.5213,,90.7393,156.95446486486486,2.4524135135135134,,64,64,1608.4031000000323,1549.7056,1397.6403,stop,268.1,156.95446486486486,,64,407.76157629604813,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,52,158,True,0,,e2e_kv,ok,,1766547023.710746,17,8.5213,,90.7393,156.95446486486486,2.4524135135135134,,64,64,1608.4031000000323,1549.7056,1397.6403,stop,268.1,165.47576486486486,,81,489.49766188510046,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,53,159,False,,0,prefill,ok,,1766547025.3193989,17,2.4683,,106.8388,142.45173333333335,2.2258083333333336,,0,64,337.2729000002437,302.0999,159.0605,stop,268.1,2.4683,,17,6887.331361665923,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,53,160,False,,0,kv_decode,ok,,1766547025.3193989,17,2.4683,,106.8388,142.45173333333335,2.2258083333333336,,64,64,337.2729000002437,302.0999,159.0605,stop,268.1,142.45173333333335,,64,449.2749824969954,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,53,161,False,,0,e2e_kv,ok,,1766547025.3193989,17,2.4683,,106.8388,142.45173333333335,2.2258083333333336,,64,64,337.2729000002437,302.0999,159.0605,stop,268.1,144.92003333333335,,81,558.9289357510038,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,54,162,False,,1,prefill,ok,,1766547025.656814,17,2.8173,,99.5638,132.75173333333333,2.0742458333333333,,0,64,316.69860000010885,284.4085,145.3709,stop,268.1,2.8173,,17,6034.146168317183,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,54,163,False,,1,kv_decode,ok,,1766547025.656814,17,2.8173,,99.5638,132.75173333333333,2.0742458333333333,,64,64,316.69860000010885,284.4085,145.3709,stop,268.1,132.75173333333333,,64,482.1029329937186,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,54,164,False,,1,e2e_kv,ok,,1766547025.656814,17,2.8173,,99.5638,132.75173333333333,2.0742458333333333,,64,64,316.69860000010885,284.4085,145.3709,stop,268.1,135.56903333333332,,81,597.4815782660298,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,55,165,False,,2,prefill,ok,,1766547025.973646,17,3.0202,,104.1572,138.87626666666668,2.169941666666667,,0,64,299.43109999976514,290.3378,151.1228,stop,268.1,3.0202,,17,5628.766306867095,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,55,166,False,,2,kv_decode,ok,,1766547025.973646,17,3.0202,,104.1572,138.87626666666668,2.169941666666667,,64,64,299.43109999976514,290.3378,151.1228,stop,268.1,138.87626666666668,,64,460.8418813101734,,
13,short,ollama,ollama,gemma3:270m,ollama,268.1,268.1,Summarize RLHF in one sentence.,31,64,55,167,False,,2,e2e_kv,ok,,1766547025.973646,17,3.0202,,104.1572,138.87626666666668,2.169941666666667,,64,64,299.43109999976514,290.3378,151.1228,stop,268.1,141.89646666666667,,81,570.8387382913457,,
14,micro,hf_cpu_fp32,hf,models/gpt2-100m,hf,96.088,96.088,Hello,5,64,56,168,True,0,,prefill,ok,,1766547026.273334,1,59.23669999992853,,3362.6773999999386,,,,0,,,,,,96.08832,59.23669999992853,,1,16.881426548089387,,
