task_idx,scenario,backend,backend_kind,model,model_kind,params_millions,params_millions_config,prompt,prompt_chars,gen_tokens_target,batch_size_config,call_idx,sample_idx,is_warmup,warmup_idx,rep,mode,status,error,started_at_unix,batch_size,seq_len,prompt_tokens_raw,gen_tokens_raw,prefill_ms,prefill_cuda_event_ms,kv_decode_ms,kv_decode_cuda_event_ms,gpu_peak_mb,hf_load_ms,params_millions_measured,latency_ms,cuda_event_ms,tokens_total,tokens_per_s,gen_tokens
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,24,74,True,0,,e2e_kv,ok,,1766555095.81562,1,17,17,512,7.022399999186746,6.966847896575928,1380.5197999990924,1380.5086669921875,641.03662109375,234.10560000047553,74.824704,1387.542199998279,1387.4755148887634,529,381.24966577640384,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,25,75,False,,0,prefill,ok,,1766555097.4381955,1,17,17,512,3.66300000132469,3.6135358810424805,1356.4726000004157,1356.462890625,641.03662109375,,74.824704,3.66300000132469,3.6135358810424805,17,4641.004639326265,0
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,25,76,False,,0,kv_decode,ok,,1766555097.4381955,1,17,17,512,3.66300000132469,3.6135358810424805,1356.4726000004157,1356.462890625,641.03662109375,,74.824704,1356.4726000004157,1356.462890625,512,377.4495703045112,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,25,77,False,,0,e2e_kv,ok,,1766555097.4381955,1,17,17,512,3.66300000132469,3.6135358810424805,1356.4726000004157,1356.462890625,641.03662109375,,74.824704,1360.1356000017404,1360.0764265060425,529,388.93180944556053,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,26,78,False,,1,prefill,ok,,1766555098.7990167,1,17,17,512,6.54229999963718,6.449632167816162,1376.7310999992333,1376.712646484375,641.03662109375,,74.824704,6.54229999963718,6.449632167816162,17,2598.47454273616,0
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,26,79,False,,1,kv_decode,ok,,1766555098.7990167,1,17,17,512,6.54229999963718,6.449632167816162,1376.7310999992333,1376.712646484375,641.03662109375,,74.824704,1376.7310999992333,1376.712646484375,512,371.89542678325864,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,26,80,False,,1,e2e_kv,ok,,1766555098.7990167,1,17,17,512,6.54229999963718,6.449632167816162,1376.7310999992333,1376.712646484375,641.03662109375,,74.824704,1383.2733999988704,1383.1622786521912,529,382.4262072851484,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,27,81,False,,2,prefill,ok,,1766555100.183343,1,17,17,512,4.055200000948389,4.003456115722656,1357.5672000006307,1357.558837890625,641.03662109375,,74.824704,4.055200000948389,4.003456115722656,17,4192.148351751877,0
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,27,82,False,,2,kv_decode,ok,,1766555100.183343,1,17,17,512,4.055200000948389,4.003456115722656,1357.5672000006307,1357.558837890625,641.03662109375,,74.824704,1357.5672000006307,1357.558837890625,512,377.14523450460655,512
6,medium,hf_gpu_fp16,hf,models/gpt2-75m,hf,74.825,74.825,Explain how backpressure works in an inference service and when to enable queueing.,83,512,1,27,83,False,,2,e2e_kv,ok,,1766555100.183343,1,17,17,512,4.055200000948389,4.003456115722656,1357.5672000006307,1357.558837890625,641.03662109375,,74.824704,1361.622400001579,1361.5622940063477,529,388.50712209154796,512
